時間,Group1_AI分析中#08,Group2_AI分析中#04,Group3_AI分析中#06,Group4_AI分析中#05,Group5_AI分析中#01,Group5_AI分析中#02,Group5_AI分析中#03,Group5_AI分析中#07,
00:49,0,2.1999999999999997,0,0,0.8,0,25.6,1.4000000000000001,
00:50,0,1.7999999999999998,0,0,0,0,28.599999999999998,0,
00:51,0,2.4,0,0,0,0,23.400000000000002,2.6,
00:52,0,1.7999999999999998,0,0,0,0,27,1.7999999999999998,
00:53,0,1.2,0,0,0,0,27.200000000000003,2,
00:54,0,2,0,0,0,0,28.000000000000004,0.2,
00:55,0,1.4000000000000001,0,0,0,0,27,1,
00:56,0,1.2,0,0,0,0.2,28.000000000000004,1.4000000000000001,
00:57,0,1.7999999999999998,0,0.6,0.6,0,24.8,0.2,
00:58,0,2,0,0,0,0,28.000000000000004,0.2,
00:59,0,1.6,0,0,0,0,27.6,0.2,
01:00,0,1.7999999999999998,0.2,0.4,0,0,28.799999999999997,0.4,
01:01,0,2.6,0,0.2,0.8,0,25.8,0.8,
01:02,0,2.1999999999999997,0,0,0,0,26.6,1.2,
01:03,0,1.2,0,0.4,0,0,24.8,1.6,
01:04,0,2.1999999999999997,0,0,0,0,26.400000000000002,1.2,
01:05,0,2.6,0,0.4,0,0,26,1,
01:06,0,2.6,0,0.2,0.6,0,26.6,0.6,
01:07,0,2.8000000000000003,0,0,0.8,0,27,0.8,
01:08,0,1.4000000000000001,0,0,0,0,31.2,0.6,
01:09,0,1.4000000000000001,0,0,0,0,27.800000000000004,2.1999999999999997,
01:10,0,2.1999999999999997,0,0,0,0,26,2.1999999999999997,
01:11,0,2.4,0,0.4,0.8,0,20.4,1.6,
01:12,0,3,0,1.4000000000000001,2,0,21.8,0.2,
01:13,0,2.6,0,0,0,0,26.6,0.4,
01:14,0,3.2,0,0.8,0.8,0,24,0.6,
01:15,0,1.7999999999999998,0,0.4,0.2,0,25.2,1.7999999999999998,
01:16,0,1.6,0,0,0,0.2,22.400000000000002,4,
01:17,0,1.7999999999999998,0,0,0,0,29.2,0.4,
01:18,0,1.6,0,0,0,0,27.400000000000002,1,
01:19,0,2.4,0,0.2,0.8,0,24.6,0.4,
01:20,0,2.8000000000000003,0,0.2,0,0,25.2,0.2,
01:21,0,2,0,0.2,0,0,26.8,0,
01:22,0,1.4000000000000001,0,0,0,0,29.799999999999997,0.6,
01:23,0,2,0,0.4,0.4,0,22.400000000000002,1.7999999999999998,
01:24,0,2.1999999999999997,0,0.2,0.6,0,26.200000000000003,0.4,
01:25,0,1.6,0,0,0,0,31.4,0.8,
01:26,0,2,0,0,0,0,28.199999999999996,0.4,
01:27,0,2.6,0,0,0,0,27.200000000000003,0.2,
01:28,0,1.7999999999999998,0,0,0,0,26.8,1,
01:29,0,2.8000000000000003,0,0.2,0.8,0,22.400000000000002,2.6,
01:30,0,2.4,0,0.2,0,0,27.800000000000004,0,
01:31,0,2,0,0,0,0.2,25.6,2,
01:32,0,2.1999999999999997,0,0,0,0,27.800000000000004,0,
01:33,0,1.7999999999999998,0,0,0,0,28.599999999999998,0.2,
01:34,0,2,0,0,0,0,28.000000000000004,0.4,
01:35,0,1.2,0,0,0,0,28.799999999999997,1.7999999999999998,
01:36,0,2.4,0,0.6,0.8,0,23.400000000000002,1.7999999999999998,
01:37,0,1.4000000000000001,0,0,0,0,28.599999999999998,0.4,
01:38,0,1.2,0,0,0,0,29.2,0,
01:39,0,1.7999999999999998,0,0,0,0,28.199999999999996,0.2,
01:40,0,2,0,0.6,0.4,0,26.400000000000002,0.2,
01:41,0,2.1999999999999997,0,0,0,0,27.200000000000003,0.4,
01:42,0,2.1999999999999997,0,0,0,0,24.6,1.7999999999999998,
01:43,0,1.4000000000000001,0,0,0,0,29.4,0.6,
01:44,0,2.6,0,0.8,1,0,27,0.4,
01:45,0,2,0,0,0,0,30,0.4,
01:46,0,2.1999999999999997,0,0,0,0,25.4,0.6,
01:47,0,1.6,0,0,0,0,28.599999999999998,1,
01:48,0,2,0,0.6,1,0,23.599999999999998,2.6,
01:49,0,2.4,0,0.2,0.8,0,26.6,0.4,
01:50,0,2.4,0,0,0,0,27.800000000000004,0.2,
01:51,0,2,0,0,0,0,27.200000000000003,0.8,
01:52,0,2.8000000000000003,0,0.4,1.6,0,21.8,1.7999999999999998,
01:53,0,1.4000000000000001,0,0,0,0,29.599999999999998,0.4,
01:54,0,1.2,0,0,0.8,0,25.4,2.6,
01:55,0,1.7999999999999998,0,0,0,0,28.4,1.7999999999999998,
01:56,0,3,0,0.8,0.6,0,24.6,0.6,
01:57,0,1.7999999999999998,0,0,0,0,26.6,2.6,
01:58,0,2,0.4,0.2,0.6,0,29.2,0.2,
01:59,0,2.6,0,0,0,0,24,2.1999999999999997,
02:00,0,2.1999999999999997,0,0,0,0,28.199999999999996,1.2,
02:01,0,2,0,0.4,0.8,0,24.2,3.2,
02:02,0,2,0.2,0,0,0,26.8,1.6,
02:03,0,2,0,0,0,0,27,0.2,
02:04,0,2.1999999999999997,0,0,0,0,26.6,1.6,
02:05,0,2.4,0,0,0,0,28.000000000000004,0.6,
02:06,0,2.1999999999999997,0,0,0,0,28.599999999999998,0.2,
02:07,0,2,0.4,0,0,0,29.2,0.2,
02:08,0,3.2,0,0.8,1,0,22.400000000000002,0.2,
02:09,0,1.6,0.2,0.2,0.6,0,27.800000000000004,0,
02:10,0,2.6,0.2,0,0,0,27.200000000000003,0,
02:11,0,2.1999999999999997,0,0,0,0,25.8,0.2,
02:12,0,2.4,0,0,0,0,26.400000000000002,0,
02:13,0,1.2,0,0,0,0,30,2.6,
02:14,0,1.6,0,0,0,0,26.6,1.7999999999999998,
02:15,0,1,0,0.4,0,0,29.4,0.6,
02:16,0,1.7999999999999998,0,0.2,0,0,26.6,0.4,
02:17,0,1.7999999999999998,0,0,0,0,29.599999999999998,0,
02:18,0,2.1999999999999997,0,0,0,0,27,0.2,
02:19,0,1.2,0,0,0,0,30.4,1,
02:20,0,2.6,0,0.4,1,0,25.4,0.6,
02:21,0,2.4,0,0,0,0,25.8,2.1999999999999997,
02:22,0,2.8000000000000003,0.4,0.2,0.8,0,26.400000000000002,0.4,
02:23,0,1.6,0,0,0,0,29.2,0,
02:24,0,2.1999999999999997,0,0,0,0,28.999999999999996,0.6,
02:25,0,2.1999999999999997,0,0.4,0.6,0,24.6,1.4000000000000001,
02:26,0,1.7999999999999998,0,0,0,0,28.999999999999996,0.2,
02:27,0,1.6,0,0,0,0,27.200000000000003,1.2,
02:28,0,2.6,0,0,0.8,0,25.6,0,
02:29,0,2.1999999999999997,0,0,0,0,27.200000000000003,0.2,
02:30,0,2.1999999999999997,0,0,0,0,29.4,0.4,
02:31,0,2.1999999999999997,0,0,0,0,28.799999999999997,0.4,
02:32,0,1.4000000000000001,0,0,0,0,27.400000000000002,1.6,
02:33,0,1.4000000000000001,0,0,0,0,28.4,0.4,
02:34,0,1.7999999999999998,0,0,0,0,27.6,0.8,
02:35,0,1.4000000000000001,0,0,0,0,28.799999999999997,0.2,
02:36,0,1.7999999999999998,0,0,0,0,27.6,0,
02:37,0,2.6,0,0,0,0,25.6,0,
02:38,0,1.4000000000000001,0,0,0,0,27.800000000000004,2.8000000000000003,
02:39,0,1.6,0,0,0,0,28.000000000000004,0.4,
02:40,0,3,0.2,0,0,0,27.200000000000003,0.2,
02:41,0,2.1999999999999997,0,0,0,0,23.200000000000003,3.2,
02:42,0,2.6,0,0,0,0,26.400000000000002,0,
02:43,0,1.7999999999999998,0,0,0,0,29.2,1.2,
02:44,0,1,0,0.4,0.2,0,26.400000000000002,2,
02:45,0,3,0,0.2,0.4,0,24.8,0.2,
02:46,0,2.8000000000000003,0,0,0,0,25,1.4000000000000001,
02:47,0,2.4,0,0,0,0,28.199999999999996,0.2,
02:48,0,2.8000000000000003,0.2,0,0,0,26.200000000000003,0,
02:49,0,2.1999999999999997,0,0.4,1.6,0,20.4,3.5999999999999996,
02:50,0,1.6,0,0,0,0,29.2,0.2,
02:51,0,2.4,0,0,0,0.2,25.4,1.7999999999999998,
02:52,0,2,0,0,0,0,28.999999999999996,0.4,
02:53,0,1.7999999999999998,0,0,0,0,28.000000000000004,0.2,
02:54,0,2.1999999999999997,0,0.8,0.8,0.2,22,2.6,
02:55,0,1.4000000000000001,0,0,0,0,30,0.2,
02:56,0,1.6,0,0.4,0.6,0,27.800000000000004,0.4,
02:57,0,2.1999999999999997,0,0.8,1.2,0,25.2,0.2,
02:58,0,1.6,0,0,0.8,0,28.199999999999996,0.6,
02:59,0,1.6,0,0,0,0,27.200000000000003,2,
03:00,0,1.4000000000000001,0,0,0,0,28.4,0.6,
03:01,0,1.4000000000000001,0,0,0,0,29.2,0.2,
03:02,0,2.6,0,0.2,0,0,25.4,0.2,
03:03,0,2.1999999999999997,0,0.2,0,0,26,1,
03:04,0,2,0,0,0,0,28.599999999999998,0.2,
03:05,0,1.7999999999999998,0,0,0,0,27.800000000000004,0.4,
03:06,0,1.6,0,0.4,0.4,0,24.6,2.4,
03:07,0,1.4000000000000001,0,0,0,0,27.200000000000003,2.1999999999999997,
03:08,0,2.1999999999999997,0,0.6,1.2,0,21.8,4,
03:09,0,1.7999999999999998,0.2,0,0,0,27.6,2,
03:10,0,2.6,0,0,0,0,27.6,0.2,
03:11,0,2.4,0,0.8,1,0,23.599999999999998,2.1999999999999997,
03:12,0,2.1999999999999997,0,0.6,0,0,25.6,0.6,
03:13,0,2.1999999999999997,0,0,0,0,26.400000000000002,2.4,
03:14,0,2,0,1.2,1.2,0,26.400000000000002,0.2,
03:15,0,2.6,0,0,0,0,26.400000000000002,1,
03:16,0,1.6,0,0,0,0,23.599999999999998,5.800000000000001,
03:17,0,2.8000000000000003,0.4,0.2,0.6,0,25,2,
03:18,0,1.6,0,0,0,0.2,26.8,2.1999999999999997,
03:19,0,1.4000000000000001,0,0,0,0,29.2,0.2,
03:20,0,2.4,0,0,0,0,25.4,0.8,
03:21,0,2.4,0,0.6,0.6,0,26.200000000000003,0.4,
03:22,0,2.4,0,0,0,0,26,0,
03:23,0,2,0,0.2,0,0,26.8,0.4,
03:24,0,1.7999999999999998,0,0,0,0,28.4,0.4,
03:25,0,2,0,0,0,0,28.199999999999996,0.2,
03:26,0,2,0,0,0,0,28.199999999999996,0,
03:27,0,1.4000000000000001,0,0,0,0,29.4,1.2,
03:28,0,1.4000000000000001,0,0,0,0,29.599999999999998,0.2,
03:29,0,1.7999999999999998,0,0,0,0,28.999999999999996,0,
03:30,0,2.4,0,0.6,0.6,0,24.8,0,
03:31,0,2,0,0.6,0.4,0,26.400000000000002,0,
03:32,0,2.8000000000000003,0,0.4,0.8,0,22.6,0.4,
03:33,0,2.4,0,0.4,0,0.2,23.200000000000003,2.4,
03:34,0,1.4000000000000001,0,0,0,0,29.599999999999998,0.4,
03:35,0,3,0,0,0,0,26,0,
03:36,0,2.1999999999999997,0,0,0,0,26.200000000000003,1,
03:37,0,2,0.8,0,0,0,28.4,1.7999999999999998,
03:38,0,1.6,0.4,0.4,0.8,0,25,3.2,
03:39,0,2.8000000000000003,0.6,0.6,0.8,0,24.6,0.2,
03:40,0,2,0,0,0,0,31,0.4,
03:41,0,2.4,0,0,0,0,25.6,0.4,
03:42,0,2,0,0,0,0,25.6,2,
03:43,0,1.7999999999999998,0,0,0,0,29.799999999999997,0.8,
03:44,0,1.6,0,0,0,0,27.200000000000003,1.4000000000000001,
03:45,0,1.6,0,0,0,0,27.6,1.2,
03:46,0,2.4,0,0,0,0,27.200000000000003,0.2,
03:47,0,2.1999999999999997,0,0,0,0,26.6,1.4000000000000001,
03:48,0,2.6,0,0.6,0.8,0,24.2,0.4,
03:49,0,2.1999999999999997,0,0.4,0.2,0,26.8,0.8,
03:50,0,2.1999999999999997,0,0,0,0,27.200000000000003,0.2,
03:51,0,2,0,0,0.6,0,24,2.6,
03:52,0,3.2,0,1.2,0.8,0,21,0.4,
03:53,0,2.1999999999999997,0.6,0,0,0,28.599999999999998,0.6,
03:54,0,2,0,0,0,0,23.799999999999997,3,
03:55,0,2.1999999999999997,0,0.4,0.6,0,25.4,1,
03:56,0,1.6,0,0,0,0,26.200000000000003,2,
03:57,0,2,0,0,0,0,27.6,0.2,
03:58,0,2.6,0,0.4,0,0,24,0.4,
03:59,0,2,0.2,0.6,0.8,0,27.6,0.4,
04:00,0,2.6,0,0.2,0.4,0,26.400000000000002,0,
04:01,0,2,0.4,0,0,0,26.200000000000003,2.6,
04:02,0,2.4,0,0,0,0,27.800000000000004,0.2,
04:03,0,1.7999999999999998,0,0,0,0,26.8,2.4,
04:04,0,2,0,0,0,0,25.8,1.7999999999999998,
04:05,0,2,0,0,0,0,27.400000000000002,0,
04:06,0,2,0,0,0,0,28.799999999999997,0.2,
04:07,0,2.1999999999999997,0,0,0,0,29.2,0.2,
04:08,0,2.4,0,0.8,1.2,0,25.6,0.8,
04:09,0,2.1999999999999997,0,0,0,0,27.6,0.4,
04:10,0,1.7999999999999998,0,0,0,0,28.199999999999996,0,
04:11,0,1.2,0,0,0,0,28.4,0.4,
04:12,0,1.6,0,0,0.8,0,23.400000000000002,3,
04:13,0,2.1999999999999997,0,0.2,0.6,0,29.4,0.6,
04:14,0,1.7999999999999998,0,0,0,0,26.8,2.1999999999999997,
04:15,0,2,0,0,0,0,29.599999999999998,0.2,
04:16,0,3,0,0.6,0.8,0,24.8,1.4000000000000001,
04:17,0,2.1999999999999997,0.2,0,0,0,30.2,0.4,
04:18,0,2.6,0,0.6,0.8,0,23.799999999999997,0.6,
04:19,0,2.4,0,0,0,0,26.200000000000003,0.2,
04:20,0,2.1999999999999997,0,0,0,0,25.8,0.6,
04:21,0,2,0,0,0,0,25.4,1.2,
04:22,0,2.4,0,0,0,0,27,0.6,
04:23,0,1.6,0,0,0,0,28.000000000000004,1,
04:24,0,1.6,0,0,0,0,30.2,0.6,
04:25,0,1.6,0,0,0,0,29.599999999999998,0.4,
04:26,0,2.1999999999999997,0,0.4,0.6,0,25.8,0.4,
04:27,0,2,0,0,0,0,29.4,0.2,
04:28,0,2,0,0,0,0,26.400000000000002,1.4000000000000001,
04:29,0,1.4000000000000001,0,0,0,0,26.400000000000002,2.4,
04:30,0,1.7999999999999998,0,0,0,0,28.4,0,
04:31,0,1.4000000000000001,0,0.4,0,0,27.800000000000004,0.4,
04:32,0,2.8000000000000003,0,0,0,0,26,0.4,
04:33,0,1.7999999999999998,0,0,0,0,27.400000000000002,0.6,
04:34,0,1.2,0,0,0,0,28.199999999999996,1.7999999999999998,
04:35,0,3.5999999999999996,0,1,1.4000000000000001,0,22,0.2,
04:36,0,2.1999999999999997,0,0,0,0,24.4,1.6,
04:37,0,1.2,0,0,0,0,26.200000000000003,4.2,
04:38,0,2.4,0,0,0,0,26,1.4000000000000001,
04:39,0,2.6,0,0,0,0,26.200000000000003,0.6,
04:40,0,2.8000000000000003,0,0,0,0,27,0.2,
04:41,0,1.6,0,0,0,0,25.2,2,
04:42,0,2.4,0,0,0,0,24,2.4,
04:43,0,1,0,0,0,0,28.000000000000004,2,
04:44,0,2,0,0,0,0,27.200000000000003,0.2,
04:45,0,1.6,0,0,0,0,26.400000000000002,2.1999999999999997,
04:46,0,1.2,0,0,0,0,27.800000000000004,1.2,
04:47,0,1.7999999999999998,0,0,0,0,28.4,0.6,
04:48,0,1.7999999999999998,0,0.4,0.2,0,27.200000000000003,0.4,
04:49,0,2.8000000000000003,0.2,0.8,1.7999999999999998,0,18.6,2,
04:50,0,2.6,0.4,0,0.6,0,22.8,1.7999999999999998,
04:51,0,2,0,0,0,0,28.199999999999996,0.4,
04:52,0,2,0,0.8,1,0,24.8,2,
04:53,0,2.1999999999999997,0,0,0,0,29.799999999999997,0.6,
04:54,0,2.1999999999999997,0.8,0.6,0,0,24.2,3.2,
04:55,0,2.1999999999999997,0,0.2,0.6,0,24.8,1.7999999999999998,
04:56,0,2.1999999999999997,0,0.6,0.4,0,26.6,0.8,
04:57,0,1.7999999999999998,0,0.4,0.6,0,24.4,3,
04:58,0,2.8000000000000003,0,0,0.6,0,26.200000000000003,0.8,
04:59,0,2.1999999999999997,0,0.4,0,0,26.8,0.8,
05:00,0,1.2,0,0,0,0,29.799999999999997,0.8,
05:01,0,1.6,0.2,0,0,0,28.4,1.6,
05:02,0,1.7999999999999998,0,0,0,0,28.000000000000004,0.4,
05:03,0,1.7999999999999998,0,0,0,0,25.2,2,
05:04,0,1.2,0,0,0,0,25.4,2.1999999999999997,
05:05,0,2.4,0,0,0,0,25.8,2,
05:06,0,1,0,0,0,0,29.2,0.2,
05:07,0,1.6,0,0,0,0,28.4,0,
05:08,0,3,0,0,0,0,25,0.4,
05:09,0,1.7999999999999998,0,0,0,0,27.6,0,
05:10,0,1.6,0,0,0,0,26.8,0.4,
05:11,0,2.4,0,0,0,0,26.6,0,
05:12,0,2,0,0,0.2,0,25.4,2.1999999999999997,
05:13,0,2,0,0.6,0.6,0,25.6,1.4000000000000001,
05:14,0,2,0,0,0,0,24.8,3,
05:15,0,2.8000000000000003,0,0,0,0,26.6,0.6,
05:16,0,2,0,0,0,0,25.4,1.4000000000000001,
05:17,0,2,0,0.2,0,0,27.200000000000003,0.4,
05:18,0,2.6,0,0,0,0,25,1,
05:19,0,1.2,0,0,0,0,28.4,0,
05:20,0,2.6,0,0,0,0,25.6,2,
05:21,0,2,0,0,0,0,28.4,1.2,
05:22,0,1.7999999999999998,0,0,0,0,26,1.6,
05:23,0,2.8000000000000003,0,0,0.6,0,24.2,0.4,
05:24,0,2.1999999999999997,0,0,0,0,27.6,0.2,
05:25,0,2.1999999999999997,0,0,0,0,25.4,1.7999999999999998,
05:26,0,2.6,0,0,0,0,23,3.2,
05:27,0,2,0,0,0,0,28.799999999999997,0.4,
05:28,0,2,0,0,0,0,27.200000000000003,0.4,
05:29,0,1.2,0,0,0,0,26,3,
05:30,0,1.7999999999999998,0,0,0,0,25.8,1.2,
05:31,0,2,0,0,0,0,22.8,3.8,
05:32,0,2.1999999999999997,0,0,0,0,29.799999999999997,0.2,
05:33,0,2,0,0,0,0,26,1.4000000000000001,
05:34,0,2.1999999999999997,0,0,0,0,26.6,0.4,
05:35,0,2.1999999999999997,0,0,0,0,27.200000000000003,0,
05:36,0,2,0,0,0,0,24.8,3.8,
05:37,0,1.4000000000000001,0,0.6,0.4,0,26.400000000000002,1.2,
05:38,0,1.7999999999999998,0,0,0,0,28.599999999999998,0.4,
05:39,0,1.4000000000000001,0,0,0,0,27.400000000000002,0.8,
05:40,0,2,0,0,0,0,28.199999999999996,0,
05:41,0,2.4,0,0,0,0,28.4,0.2,
05:42,0,2,0,1,2,0,25.2,0.4,
05:43,0,2.1999999999999997,0,0,0,0,26.200000000000003,0.2,
05:44,0,2,0,0.2,0,0,23.799999999999997,1.2,
05:45,0,1.6,0.2,0,0,0,22.8,3.5999999999999996,
05:46,0,1.6,0,0,0,0,28.799999999999997,0,
05:47,0,2.4,0,0,0,0,26.200000000000003,0.2,
05:48,0,1.7999999999999998,0,0,0.8,0,27.6,0.2,
05:49,0,2.1999999999999997,0,0.2,0.8,0,24.2,0.8,
05:50,0,2.1999999999999997,0,0,0,0,26.400000000000002,0,
05:51,0,2,0,0,0,0,25.8,1.4000000000000001,
05:52,0,1.4000000000000001,0,0.2,0.6,0,27.800000000000004,0.4,
05:53,0,1.7999999999999998,0,0,0,0,26.8,2.6,
05:54,0,2.1999999999999997,0,1,0.8,0,22.400000000000002,2,
05:55,0,2.1999999999999997,0,0.2,0.6,0,26.400000000000002,0.4,
05:56,0,2.6,0,0,0,0,28.199999999999996,0.4,
05:57,0,2.6,0,0.8,0.6,0,23.200000000000003,2.8000000000000003,
05:58,0,2.8000000000000003,0,0,0,0,26,0,
05:59,0,2.1999999999999997,0,0.6,0.6,0,24.6,0.4,
06:00,0,2,0,0,0,0,28.199999999999996,0.2,
06:01,0,2.1999999999999997,0,0,0,0.2,24.6,1.6,
06:02,0,1.7999999999999998,0,0,0,0,28.000000000000004,0,
06:03,0,2,0,0,0,0,29.2,0,
06:04,0,2.6,0,1,0.6,0,24.8,0.2,
06:05,0,2.1999999999999997,0,0,0,0,28.599999999999998,0,
06:06,0,1.7999999999999998,0,0,0,0,28.4,0,
06:07,0,1.4000000000000001,0,0,0,0,27.800000000000004,1.6,
06:08,0,1.7999999999999998,0,0,0,0,26.400000000000002,2.1999999999999997,
06:09,0,2.1999999999999997,0,0.2,0,0,26.200000000000003,0.2,
06:10,0,2.1999999999999997,0,0,0,0,29.2,0.2,
06:11,0,1.4000000000000001,0,0,0,0,30,0,
06:12,0,3.2,0,0,0,0,23.200000000000003,0.2,
06:13,0,2,0,0,0,0,26.6,1.2,
06:14,0,2.1999999999999997,0,0.2,0.4,0,25,1.2,
06:15,0,1.6,0,0.4,0,0,22.6,2.1999999999999997,
06:16,0,2.4,0.4,0.4,0,0,24,1,
06:17,0,1.6,0,0,0,0,28.999999999999996,0,
06:18,0,2.1999999999999997,0,0.4,0.6,0,24.8,1.7999999999999998,
06:19,0,1.6,0,0,0,0,28.199999999999996,0.2,
06:20,0,2.6,0.2,0.6,0.8,0,25,0,
06:21,0,2.6,0.6,0.8,0.6,0,25.6,0.8,
06:22,0,2.6,0,0.6,0.8,0,23.200000000000003,0.8,
06:23,0,2,0,0.2,0.8,0,27.400000000000002,0.6,
06:24,0,2,0,0.6,1,0,23.799999999999997,2,
06:25,0,2.1999999999999997,0,0,0,0,28.799999999999997,0,
06:26,0,2.1999999999999997,0,0,0.6,0,26.6,0,
06:27,0,1.7999999999999998,0,0,0,0,28.000000000000004,0.2,
06:28,0,2,0,0,0,0,28.999999999999996,0.2,
06:29,0,2.1999999999999997,0,0,0,0,28.199999999999996,0.2,
06:30,0,2,0,0,0,0,28.199999999999996,0.2,
06:31,0,2,0,0,0,0,27.800000000000004,0.2,
06:32,0,3.2,0,0.6,0.6,0,23.799999999999997,0.2,
06:33,0,2,0,0,0,0,24.2,3,
06:34,0,2,0.2,0,0,0,26.8,1,
06:35,0,2.1999999999999997,0,0.4,0.2,0,26.200000000000003,0.2,
06:36,0,2.4,0,0.4,0.8,0,24,0.2,
06:37,0,2,0,0.2,0.8,0,27,0.6,
06:38,0,1.7999999999999998,0.4,0,0,0,25.8,2,
06:39,0,2.6,0,0,0,0,25,0.8,
06:40,0,1.6,0,0,0,0,25,2.8000000000000003,
06:41,0,1.7999999999999998,0,0,0,0,27.800000000000004,0,
06:42,0,2.6,0.6,0.6,1.2,0,24.6,1.2,
06:43,0,1.2,0,0,0,0,20.200000000000003,7.6,
06:44,0,2.1999999999999997,0,0,0,0,27.6,0,
06:45,0,2,0.2,0.2,0.6,0,28.199999999999996,0.4,
06:46,0,1.4000000000000001,0,0,0,0,30.4,0.6,
06:47,0,1.6,0,0,0,0,29.4,0.2,
06:48,0,2,0,0,0,0,27.6,0.4,
06:49,0,1.6,0,0,0,0,27.200000000000003,1,
06:50,0,2,0,0,0,0,24.8,3.4000000000000004,
06:51,0,2.4,0,0,0,0,27.6,0.6,
06:52,0,2.1999999999999997,0,0.2,0,0,23.799999999999997,2.6,
06:53,0,2.1999999999999997,0,0.4,0,0,23.799999999999997,2.4,
06:54,0,2.4,0,0.8,0.6,0,24.2,0.4,
06:55,0,1.4000000000000001,0,0,0,0,28.599999999999998,0.4,
06:56,0,2.1999999999999997,0.6,0,0,0,27.6,0.2,
06:57,0,1.4000000000000001,0,0,0,0,25.4,1.4000000000000001,
06:58,0,1.7999999999999998,0,0,0,0,27.200000000000003,0.2,
06:59,0,2.4,0,0.6,0.8,0,26.200000000000003,0.4,
07:00,0,2.6,0,0.8,0.6,0,25.2,1.4000000000000001,
07:01,0,2,0,0.8,1,0,24.4,2,
07:02,0,1.7999999999999998,0,0,0,0,29.4,0.6,
07:03,0,1.6,0,0.4,0,0,25.6,0.4,
07:04,0,1.4000000000000001,0,0,0,0,28.799999999999997,0,
07:05,0,2.1999999999999997,0,0,0,0,27.800000000000004,0.6,
07:06,0,1.7999999999999998,0,0.6,0.6,0,24.2,1.7999999999999998,
07:07,0,2.4,0,0,0,0,27.400000000000002,0.2,
07:08,0,1.6,0,0,0,0,28.799999999999997,0.2,
07:09,0,2,0,0.6,0.6,0,27.200000000000003,0.6,
07:10,0,2.6,0,0.4,0.6,0,25.4,0.2,
07:11,0,2.1999999999999997,0,0,0,0,27.200000000000003,0,
